Game_PK,Date,Day.of.Week,Level,League,Home_Team,Away_Team,attendance,Awareness.Charity,Appreciation,Bobblehead.Statue.Giveaway,Shirt.Giveaway,Other.Giveaway,On.Field.Player.Experiences,Concession.Deals,Ticket.Deals,Merchandise.Discounts,Theme.Days.Nights,Fireworks,Misc.,month,City,State,Stadium,Capacity,city_pop,county_name,county_pop,median_age,males_per_100_females,median_income,Home_WP,Away_WP,county_city_pop_ratio,temperature,other_weather,wind,start_time,elapsed_time
722031,4/4/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Salt Lake Bees,6639,0,0,0,0,1,0,0,0,0,0,0,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.666666667,0.666666667,1.1987493939480365,43,Partly Cloudy,"21 mph, Out To RF",6:40 PM,2:36
722029,4/5/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Salt Lake Bees,5970,0,0,0,0,0,0,0,0,0,0,0,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.75,0.5,1.1987493939480365,53,Clear,"9 mph, Out To CF",6:40 PM,2:15
722028,4/6/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,Salt Lake Bees,6103,0,0,0,0,0,0,0,0,0,0,0,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.6,0.6,1.1987493939480365,64,Partly Cloudy,"6 mph, Out To RF",6:35 PM,2:40
722032,4/7/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,Salt Lake Bees,3708,0,0,0,0,1,0,0,0,0,0,0,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.5,0.666666667,1.1987493939480365,69,Clear,"7 mph, Calm",6:35 PM,2:56
722030,4/8/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Salt Lake Bees,7112,0,0,0,1,0,0,0,0,0,1,0,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.428571429,0.714285714,1.1987493939480365,68,Partly Cloudy,"9 mph, Out To RF",6:35 PM,3:02
722024,4/9/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Salt Lake Bees,4355,0,0,0,0,0,1,0,0,0,0,0,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.5,0.625,1.1987493939480365,71,Partly Cloudy,"4 mph, In From LF",1:35 PM,2:57
722023,4/18/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Oklahoma City Dodgers,3879,0,0,0,0,0,0,0,0,0,1,0,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.6,0.733333333,1.1987493939480365,75,Partly Cloudy,"15 mph, Out To RF",6:37 PM,2:36
722026,4/19/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Oklahoma City Dodgers,4266,0,0,0,0,0,0,1,0,0,0,0,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.625,0.6875,1.1987493939480365,72,Clear,"22 mph, Out To RF",6:08 PM,3:30
722022,4/20/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,Oklahoma City Dodgers,5709,0,0,0,0,0,0,0,0,0,1,0,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.588235294,0.705882353,1.1987493939480365,52,Sunny,"14 mph, Out To RF",11:06 AM,2:38
722027,4/21/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,Oklahoma City Dodgers,8212,0,0,0,0,0,0,0,0,0,1,1,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.555555556,0.722222222,1.1987493939480365,70,Clear,"16 mph, Out To RF",6:37 PM,2:44
722025,4/22/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Oklahoma City Dodgers,11269,0,0,0,0,0,0,0,0,0,1,1,0,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.578947368,0.684210526,1.1987493939480365,71,Partly Cloudy,"6 mph, L To R",6:36 PM,2:26
722016,4/23/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Oklahoma City Dodgers,7487,0,0,0,0,1,0,0,0,0,0,0,1,4,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.55,0.7,1.1987493939480365,63,Partly Cloudy,"4 mph, Varies",1:36 PM,2:34
722019,5/2/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,7001,0,0,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.444444444,0.307692308,1.1987493939480365,75,Partly Cloudy,"8 mph, Out To LF",6:38 PM,2:59
722017,5/3/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,6622,0,0,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.428571429,0.333333333,1.1987493939480365,79,Cloudy,"18 mph, Out To LF",6:07 PM,2:41
722018,5/4/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,8921,0,0,0,0,0,0,0,0,0,1,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.448275862,0.321428571,1.1987493939480365,72,Partly Cloudy,"10 mph, Out To LF",11:05 AM,3:17
722020,5/5/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,15817,0,0,0,0,1,0,0,0,0,1,1,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.433333333,0.344827586,1.1987493939480365,77,Clear,"8 mph, Out To RF",7:07 PM,3:05
722021,5/6/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,10314,0,0,0,0,0,0,0,0,0,1,1,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.419354839,0.366666667,1.1987493939480365,78,Clear,"9 mph, R To L",6:36 PM,3:11
722015,5/7/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,4395,0,0,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.4375,0.35483871,1.1987493939480365,77,Sunny,"8 mph, Calm",1:36 PM,3:11
722012,5/16/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Tacoma Rainiers,6692,0,0,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.41025641,0.461538462,1.1987493939480365,81,Partly Cloudy,"12 mph, Out To CF",6:39 PM,2:38
722013,5/17/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Tacoma Rainiers,6363,0,0,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.425,0.45,1.1987493939480365,68,Overcast,"4 mph, In From RF",6:38 PM,2:17
722014,5/18/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,Tacoma Rainiers,3139,0,0,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.414634146,0.463414634,1.1987493939480365,69,Overcast,"4 mph, Out To RF",6:52 PM,2:25 (:17 delay)
722011,5/20/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Tacoma Rainiers,11286,0,0,0,0,1,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.441860465,0.441860465,1.1987493939480365,68,Partly Cloudy,"8 mph, R To L",7:12 PM,1:58
722010,5/21/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Tacoma Rainiers,4339,0,0,0,0,1,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.431818182,0.454545455,1.1987493939480365,74,Overcast,"5 mph, R To L",1:44 PM,2:43 (1:39 delay)
722004,5/23/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Round Rock Express,6755,0,0,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.422222222,0.545454545,1.1987493939480365,82,Partly Cloudy,"11 mph, R To L",6:39 PM,2:42
722008,5/24/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Round Rock Express,6616,0,0,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.434782609,0.533333333,1.1987493939480365,86,Clear,"10 mph, Out To LF",6:35 PM,2:47
722007,5/25/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,Round Rock Express,7344,0,0,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.446808511,0.52173913,1.1987493939480365,86,Partly Cloudy,"10 mph, R To L",6:34 PM,3:35
722006,5/26/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,Round Rock Express,4766,0,0,0,0,1,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.4375,0.531914894,1.1987493939480365,82,Clear,"21 mph, R To L",6:35 PM,2:20
722002,5/27/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Round Rock Express,5808,0,1,0,0,0,0,0,0,0,0,1,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.448979592,0.520833333,1.1987493939480365,82,Partly Cloudy,"12 mph, Out To RF",6:41 PM,3:02
722003,5/28/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Round Rock Express,5506,0,1,0,0,0,0,0,0,0,0,0,0,5,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.44,0.530612245,1.1987493939480365,82,Sunny,"9 mph, Out To CF",1:38 PM,2:55
722005,6/6/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,6947,0,0,0,0,1,0,0,0,0,1,0,0,6,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.403508772,0.421052632,1.1987493939480365,68,Overcast,"18 mph, Out To RF",8:09 PM,2:47 (1:34 delay)
722001,6/7/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,7136,0,0,0,0,0,0,0,0,0,0,0,0,6,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.413793103,0.413793103,1.1987493939480365,84,Partly Cloudy,"10 mph, Out To LF",6:37 PM,2:24
721999,6/8/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,8315,0,0,0,0,1,0,0,0,0,0,0,0,6,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.406779661,0.423728814,1.1987493939480365,86,Clear,"1 mph, Calm",6:37 PM,2:18
721997,6/9/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,5696,0,0,0,0,1,0,0,0,0,0,0,0,6,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.4,0.433333333,1.1987493939480365,84,Partly Cloudy,"9 mph, Out To RF",6:35 PM,2:52
721996,6/10/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,6884,0,1,0,0,0,0,0,0,0,0,1,0,6,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.393442623,0.442622951,1.1987493939480365,87,Clear,"9 mph, Calm",6:38 PM,2:54
721998,6/11/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sugar Land Space Cowboys,4561,1,0,0,0,0,0,0,0,0,0,0,0,6,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.387096774,0.451612903,1.1987493939480365,87,Partly Cloudy,"18 mph, Out To LF",6:08 PM,2:39
722000,6/28/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,9277,0,0,0,0,0,0,1,0,0,0,0,0,6,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.36,0.426666667,1.1987493939480365,92,Cloudy,"10 mph, L To R",6:38 PM,2:43
721995,6/29/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,5429,0,0,0,0,0,0,0,0,0,1,0,0,6,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.355263158,0.434210526,1.1987493939480365,89,Partly Cloudy,"3 mph, Calm",12:07 PM,2:11
721994,6/30/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,8321,0,0,0,0,1,0,0,0,0,0,0,0,6,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.363636364,0.428571429,1.1987493939480365,93,Clear,"6 mph, Out To RF",6:38 PM,2:29
721988,7/1/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,14591,0,0,1,0,0,0,0,0,0,1,0,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.371794872,0.423076923,1.1987493939480365,92,Clear,"5 mph, Calm",6:39 PM,2:30
721990,7/2/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,8438,0,0,0,0,0,0,0,0,0,0,1,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.379746835,0.417721519,1.1987493939480365,95,Partly Cloudy,"7 mph, Out To LF",6:08 PM,2:39
721993,7/3/2023,Mon,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,11601,0,0,0,0,0,0,0,0,0,1,1,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.3875,0.4125,1.1987493939480365,96,Partly Cloudy,"9 mph, L To R",6:10 PM,3:15
721989,7/14/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,Salt Lake Bees,5282,0,0,0,0,1,0,0,0,0,0,0,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.413793103,0.5,1.1987493939480365,102,Clear,"1 mph, Calm",6:36 PM,2:23
721992,7/15/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Salt Lake Bees,8392,0,0,0,0,0,0,0,0,0,1,1,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.420454545,0.494252874,1.1987493939480365,100,Partly Cloudy,"5 mph, Calm",6:48 PM,2:35 (:13 delay)
721991,7/16/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Salt Lake Bees,5244,0,0,0,0,0,0,0,0,0,0,0,1,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.415730337,0.5,1.1987493939480365,100,Partly Cloudy,"4 mph, Varies",6:08 PM,2:46
721985,7/25/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sacramento River Cats,8621,0,0,0,0,0,0,0,0,0,0,0,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.416666667,0.452631579,1.1987493939480365,96,Partly Cloudy,"7 mph, L To R",6:37 PM,2:46
721984,7/26/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sacramento River Cats,7639,0,0,0,0,0,0,0,0,0,0,0,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.422680412,0.447916667,1.1987493939480365,97,Partly Cloudy,"3 mph, Out To RF",6:37 PM,2:30
721982,7/27/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sacramento River Cats,5645,0,0,0,0,0,0,0,0,0,0,0,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.418367347,0.453608247,1.1987493939480365,95,Cloudy,"9 mph, Out To RF",6:58 PM,2:17 (:23 delay)
721983,7/28/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sacramento River Cats,5109,0,0,0,0,0,0,0,0,0,1,0,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.424242424,0.448979592,1.1987493939480365,98,Partly Cloudy,"7 mph, Out To RF",6:37 PM,2:57
721987,7/29/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sacramento River Cats,9515,0,0,0,0,0,0,0,0,0,0,1,1,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.42,0.454545455,1.1987493939480365,94,Cloudy,"13 mph, In From RF",6:37 PM,2:52
721986,7/30/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Sacramento River Cats,4501,0,0,0,0,1,0,0,0,0,0,0,0,7,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.425742574,0.45,1.1987493939480365,96,Partly Cloudy,"8 mph, In From RF",6:06 PM,3:21
721976,8/1/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Las Vegas Aviators,7139,0,0,0,0,0,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.431372549,0.495049505,1.1987493939480365,81,Overcast,"3 mph, In From RF",6:37 PM,2:43
721980,8/2/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Las Vegas Aviators,6935,0,0,0,0,0,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.427184466,0.5,1.1987493939480365,89,Cloudy,"2 mph, L To R",6:36 PM,2:44
721981,8/3/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,Las Vegas Aviators,7197,0,0,0,0,0,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.432692308,0.495145631,1.1987493939480365,94,Partly Cloudy,"4 mph, Out To CF",6:39 PM,2:46
721977,8/4/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,Las Vegas Aviators,5631,0,0,0,0,1,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.428571429,0.5,1.1987493939480365,99,Partly Cloudy,"8 mph, Out To RF",6:37 PM,3:10
721978,8/5/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Las Vegas Aviators,9570,0,0,0,0,0,0,0,0,0,1,1,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.433962264,0.495238095,1.1987493939480365,101,Partly Cloudy,"11 mph, Out To RF",6:36 PM,2:35
721979,8/6/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Las Vegas Aviators,3942,0,0,0,0,0,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.429906542,0.5,1.1987493939480365,100,Partly Cloudy,"16 mph, L To R",6:07 PM,2:49
721973,8/15/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,8590,0,0,0,0,0,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.403508772,0.447368421,1.1987493939480365,91,Partly Cloudy,"7 mph, R To L",6:39 PM,2:28
721971,8/16/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,6991,0,0,0,0,0,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.408695652,0.443478261,1.1987493939480365,92,Cloudy,"1 mph, Calm",6:37 PM,3:09
721975,8/17/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,4389,0,0,0,0,0,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.405172414,0.448275862,1.1987493939480365,82,Overcast,"10 mph, R To L",7:09 PM,2:46 (:34 delay)
721969,8/18/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,5409,0,0,0,1,0,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.41025641,0.444444444,1.1987493939480365,95,Partly Cloudy,"10 mph, Out To LF",6:37 PM,2:59
721974,8/19/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,8022,0,0,0,0,0,0,0,0,0,0,1,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.406779661,0.449152542,1.1987493939480365,93,Partly Cloudy,"14 mph, R To L",6:38 PM,2:36
721972,8/20/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,El Paso Chihuahuas,4772,0,0,1,0,0,0,0,0,0,0,0,0,8,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.411764706,0.445378151,1.1987493939480365,94,Sunny,"18 mph, R To L",1:38 PM,2:30
721970,9/5/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Reno Aces,7229,0,0,0,0,0,0,0,0,0,0,0,0,9,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.439393939,0.568181818,1.1987493939480365,88,Clear,"0 mph, None",6:39 PM,2:50
721963,9/6/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Reno Aces,7149,0,0,0,0,0,0,0,0,0,0,0,0,9,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.436090226,0.571428571,1.1987493939480365,93,Clear,"6 mph, Calm",6:39 PM,2:44
721967,9/7/2023,Thu,Triple-A,Pacific Coast League,Albuquerque Isotopes,Reno Aces,7713,0,0,0,0,0,0,0,0,0,0,0,0,9,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.432835821,0.574626866,1.1987493939480365,95,Clear,"13 mph, Out To RF",6:38 PM,2:33
721965,9/8/2023,Fri,Triple-A,Pacific Coast League,Albuquerque Isotopes,Reno Aces,8010,0,0,0,0,0,0,0,0,0,1,1,0,9,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.42962963,0.577777778,1.1987493939480365,92,Clear,"0 mph, Calm",6:39 PM,2:55
721968,9/9/2023,Sat,Triple-A,Pacific Coast League,Albuquerque Isotopes,Reno Aces,4354,0,1,0,0,1,0,0,0,0,0,0,0,9,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.433823529,0.573529412,1.1987493939480365,88,Sunny,"5 mph, Calm",12:07 PM,2:46
721966,9/10/2023,Sun,Triple-A,Pacific Coast League,Albuquerque Isotopes,Reno Aces,5209,0,0,0,0,1,0,0,0,0,0,0,1,9,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.437956204,0.569343066,1.1987493939480365,89,Partly Cloudy,"1 mph, Calm",1:38 PM,2:42
721964,9/19/2023,Tue,Triple-A,Pacific Coast League,Albuquerque Isotopes,Oklahoma City Dodgers,9417,0,0,0,0,0,0,0,0,0,0,0,0,9,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.451388889,0.612676056,1.1987493939480365,84,Partly Cloudy,"9 mph, L To R",6:37 PM,2:43
721959,9/20/2023,Wed,Triple-A,Pacific Coast League,Albuquerque Isotopes,Oklahoma City Dodgers,10420,0,0,0,0,0,0,0,0,0,0,0,0,9,Albuquerque,New Mexico,Rio Grande Credit Union Field at Isotopes Park,13500,561008,Bernalillo,672508,39.1,97.6,65034,0.448275862,0.615384615,1.1987493939480365,77,Cloudy,"8 mph, Varies",6:09 PM,2:57
